100 100 
100 50
1 85 29 31 87 35 73 39 6 4 11 5 62 91 52 5 89 50 63 76 80 57 49 45 28 81 70 16 86 35 29 4 53 42 27 56 40 45 72 39 41 40 91 78 46 11 51 86 68 80 34 26 75 59 14 64 54 68 16 9 92 31 37 92 65 65 57 76 67 2 18 61 43 48 78 83 26 28 74 36 25 27 26 15 97 92 65 30 59 65 45 27 29 5 9 84 22 38 35 40
48 62 80 47 94 84 2 47 78 96 77 40 50 68 81 16 18 98 7 27 65 46 74 30 63 10 62 80 20 41 100 4 3 21 90 28 61 96 13 91 86 51 99 86 90 57 28 63 54 100 77 44 23 11 61 17 71 32 3 85 17 67 53 97 4 14 95 78 71 1 76 97 42 36 88 1 46 60 29 35 52 95 10 91 80 62 98 93 96 68 11 43 94 98 47 12 52 36 26 67
39 25 37 32 15 41 74 50 91 79 40 18 31 41 46 61 50 7 65 98 62 43 9 41 82 46 33 45 55 5 27 82 84 33 3 100 23 45 82 69 43 45 26 16 2 40 35 32 7 18 30 60 2 47 77 55 5 86 62 34 89 61 15 55 90 31 4 82 29 43 64 36 68 68 82 44 76 18 97 60 13 77 74 84 19 93 19 20 50 89 44 16 44 1 13 70 37 1 75 48
30 66 70 41 31 78 70 79 16 46 18 81 17 99 2 13 68 75 35 39 91 64 89 86 12 89 14 9 99 18 4 4 18 35 93 98 9 70 31 95 74 92 28 32 57 28 16 5 25 59 75 8 53 68 22 48 42 31 16 29 10 79 6 43 74 24 60 33 27 53 15 97 34 80 85 25 65 56 65 74 24 13 8 100 37 92 64 74 27 91 63 60 13 99 45 96 54 16 65 52
45 57 67 1 41 44 83 44 27 98 70 56 31 84 30 67 54 95 68 49 10 80 45 32 19 86 84 100 26 42 99 43 92 89 12 20 69 40 40 29 63 34 61 96 12 69 97 98 62 25 62 14 10 87 19 37 1 6 9 20 18 83 93 89 24 14 82 15 27 57 21 51 82 91 64 96 75 62 38 52 69 23 35 15 81 68 72 55 6 76 66 94 7 73 9 65 81 31 70 7
49 49 73 31 65 31 83 54 44 4 28 70 87 92 47 16 55 92 75 45 57 88 15 11 50 98 2 69 26 70 8 18 69 64 93 18 6 21 97 43 78 22 70 63 97 29 83 45 44 36 28 32 3 92 68 61 33 20 81 70 55 6 98 28 4 13 40 35 91 66 7 4 92 20 93 13 59 45 73 92 40 90 63 65 90 58 54 72 32 84 46 58 19 13 27 55 48 69 3 36
12 73 32 50 18 47 69 55 53 35 19 49 72 53 81 56 83 25 91 30 41 84 25 95 35 35 42 42 10 65 3 46 28 77 76 74 11 65 18 33 50 61 90 61 35 89 48 21 69 32 40 9 77 6 69 17 24 44 65 86 28 53 33 76 43 81 13 11 81 95 53 12 30 37 91 32 19 73 42 88 56 44 52 75 60 70 29 41 18 80 88 58 98 5 14 73 19 10 50 23
30 30 21 15 88 50 44 10 1 67 26 79 25 97 43 49 51 87 35 4 76 20 40 98 22 66 80 2 11 79 25 86 54 45 55 43 73 51 98 20 89 86 84 26 98 37 61 43 53 27 63 49 38 54 21 80 97 34 74 81 10 48 46 91 94 18 5 41 5 96 80 7 6 97 19 5 15 84 49 68 64 12 52 85 69 61 60 25 54 61 62 92 78 40 83 24 37 39 54 36
68 42 50 32 56 2 44 83 48 15 52 36 12 17 96 14 65 9 78 46 7 96 29 45 94 23 24 69 72 90 76 38 25 38 13 54 34 27 38 28 65 80 81 79 90 8 2 88 96 64 87 65 8 60 37 26 73 66 39 86 55 57 17 76 68 84 68 4 45 23 13 52 34 72 8 3 41 54 6 8 15 1 48 79 72 17 98 43 40 78 69 49 18 9 26 15 79 94 70 6
65 85 51 45 97 17 40 48 18 81 41 70 89 14 51 95 52 69 45 3 77 41 28 83 77 49 43 16 31 51 54 36 86 32 14 13 35 25 82 16 60 47 33 15 94 46 58 26 74 26 31 89 76 52 35 5 74 63 6 97 8 54 30 46 26 35 81 84 22 11 78 94 54 90 95 14 81 80 68 95 54 30 13 42 50 91 6 84 78 21 35 7 22 66 9 41 22 27 67 32
70 71 92 52 7 81 34 21 20 48 3 74 73 43 15 15 85 81 7 57 15 4 78 35 95 56 19 10 8 77 70 62 66 26 24 80 80 6 43 20 77 56 79 94 43 2 50 68 39 63 11 69 56 4 59 20 89 33 74 55 36 73 35 12 84 82 32 25 80 62 91 45 36 73 6 87 34 65 9 81 87 36 21 57 23 67 3 92 99 31 42 43 93 74 17 45 88 16 87 53
99 11 98 1 19 75 3 38 55 12 11 84 17 46 75 16 29 13 78 85 13 11 76 71 18 4 60 25 54 93 88 75 99 61 35 95 31 15 2 83 44 41 60 80 99 40 17 70 53 57 29 51 53 44 20 50 69 52 73 40 25 55 35 55 50 52 32 96 20 73 61 30 51 58 6 56 42 43 77 52 63 94 3 59 87 73 24 20 86 95 31 3 71 47 31 88 51 33 87 38
5 75 40 57 61 75 75 95 45 11 96 6 2 35 13 85 50 90 5 65 15 18 96 23 84 10 44 78 19 76 83 44 74 1 38 23 99 16 37 17 64 62 72 60 62 53 89 78 10 88 30 15 2 9 5 85 18 22 96 6 46 65 58 81 63 47 57 97 14 78 13 34 65 43 96 66 74 50 77 25 9 100 12 42 64 50 85 32 64 82 31 94 59 22 95 3 1 43 47 74
35 38 14 29 75 23 13 46 96 66 28 20 87 32 41 29 32 37 38 92 68 50 52 62 32 40 85 5 16 41 84 18 93 83 74 19 92 27 77 48 39 98 61 90 76 57 96 1 47 78 43 31 36 66 38 22 81 83 47 17 70 25 45 37 18 38 79 6 27 7 32 89 12 4 40 23 50 93 56 24 74 78 100 64 48 63 93 32 95 93 19 45 78 4 99 99 27 51 32 70
45 69 1 2 80 95 74 5 84 6 36 56 61 81 92 34 88 97 52 55 92 90 76 84 80 38 86 31 8 16 77 41 54 22 66 30 37 29 32 72 73 81 28 72 13 40 6 81 68 98 81 55 42 29 43 5 33 97 47 11 8 64 12 5 81 51 75 69 87 63 72 74 74 32 18 83 60 88 84 25 46 60 34 68 25 39 95 65 92 63 67 54 93 36 4 62 27 33 40 76
25 7 65 25 67 73 89 24 2 89 13 60 23 51 68 53 19 69 25 39 55 25 61 66 61 12 23 71 29 52 27 7 11 54 28 37 28 83 3 73 83 73 24 13 70 59 48 49 41 57 92 36 30 83 41 95 4 39 78 46 95 76 25 96 21 24 7 30 28 50 63 41 82 14 51 31 91 8 26 12 17 61 74 41 41 58 65 18 25 77 86 7 86 19 81 14 98 21 45 71
71 27 27 90 87 74 89 89 68 95 96 50 65 67 95 47 95 46 11 54 12 19 52 33 93 43 92 48 48 26 13 35 97 34 29 53 5 88 29 55 5 55 72 70 72 22 30 19 80 84 49 79 21 24 69 55 18 17 98 60 9 3 39 23 24 46 88 57 78 84 54 55 63 10 50 86 14 85 44 69 18 51 70 28 16 51 15 9 57 61 16 12 39 61 5 82 88 94 70 81
94 48 88 62 27 75 1 56 10 34 96 15 88 28 3 57 81 28 58 58 59 15 73 79 42 97 62 53 49 91 5 32 53 10 13 78 61 84 11 29 55 97 92 38 26 78 88 29 17 8 44 47 83 16 2 94 68 99 23 67 27 11 19 29 52 38 60 54 87 13 53 28 57 44 69 68 50 1 95 26 34 92 16 94 89 85 98 76 48 46 83 79 11 32 51 11 32 64 17 33
98 26 100 93 50 4 16 18 75 100 54 20 17 85 95 11 39 21 10 58 16 96 60 17 21 55 89 59 58 69 50 55 6 86 70 80 89 88 93 16 25 16 40 15 90 72 89 42 99 33 42 35 53 18 78 34 30 22 63 51 40 66 60 79 25 70 22 43 77 100 88 92 87 15 100 61 50 1 82 59 87 82 1 11 22 88 93 92 81 9 43 90 90 33 59 65 8 79 39 93
46 27 62 23 60 20 60 65 100 81 90 64 52 45 87 55 71 60 77 23 31 18 70 97 9 52 67 41 53 81 70 51 92 8 21 97 60 19 37 75 89 37 27 50 31 20 98 69 95 90 98 97 7 14 100 16 20 68 81 65 27 50 69 29 70 57 84 67 25 2 86 5 51 93 26 36 39 20 77 13 93 83 18 69 61 94 53 43 73 53 50 35 54 82 67 7 34 68 83 12
98 56 2 22 33 51 4 5 56 33 74 35 77 40 48 22 92 18 75 42 68 65 5 74 66 7 23 78 34 43 22 59 35 38 57 32 21 62 24 92 21 77 87 65 94 59 43 9 74 36 85 76 81 65 69 66 100 22 20 41 68 54 51 61 11 100 56 7 75 83 28 36 40 1 78 8 22 21 66 17 63 79 47 13 5 28 12 89 19 65 38 86 77 44 49 36 87 66 89 65
97 30 63 76 93 40 82 51 50 92 27 70 65 10 71 69 35 88 99 99 93 38 84 72 85 29 34 18 66 93 34 49 31 3 8 40 7 49 8 20 51 12 23 94 11 98 22 58 75 96 54 65 70 8 84 79 22 76 78 33 54 62 40 39 79 86 78 85 59 25 28 87 43 43 42 81 99 21 47 81 35 63 5 3 15 33 32 77 27 45 79 5 27 9 25 59 79 73 18 100
13 69 98 50 15 77 41 35 64 56 23 28 70 77 22 47 38 99 88 52 98 7 79 25 87 54 29 1 3 82 84 93 90 72 37 56 90 8 36 57 65 87 71 35 4 24 91 92 4 63 15 98 67 56 70 27 86 67 22 9 77 63 54 36 15 82 47 27 35 88 13 54 47 94 61 67 91 46 58 99 41 47 62 95 10 63 32 15 86 34 25 39 37 55 21 1 8 18 87 20
11 40 70 53 32 12 23 47 5 91 36 22 62 92 75 51 76 4 4 91 42 57 19 83 2 45 21 87 87 94 84 56 53 54 75 87 3 86 12 54 33 49 37 28 5 81 75 68 62 46 49 26 79 71 49 48 90 74 13 40 68 25 19 19 42 47 89 66 60 6 28 60 16 77 40 17 81 43 93 23 90 97 98 54 43 59 42 67 93 9 68 99 34 62 66 75 78 33 87 64
75 81 61 51 78 86 89 52 69 23 11 31 19 23 74 7 13 56 18 62 100 80 73 49 21 40 26 78 75 78 57 64 82 57 83 24 10 96 82 61 78 92 44 46 72 23 20 89 52 20 5 84 38 33 15 85 85 33 55 2 35 68 85 71 29 58 94 7 47 61 34 68 8 68 14 64 4 12 86 93 60 83 97 11 77 86 58 23 46 55 18 34 91 88 2 28 56 9 23 91
58 76 21 73 38 28 83 21 24 41 74 58 44 55 26 24 28 66 44 100 20 19 40 2 14 17 78 48 93 96 42 23 50 80 84 13 7 16 84 31 3 89 30 21 100 40 47 10 3 79 84 53 35 16 7 85 81 12 9 42 25 64 1 89 82 86 60 57 10 73 71 82 59 68 96 81 52 96 100 84 32 71 5 93 43 100 52 35 78 82 14 66 12 96 76 56 43 20 54 83
5 39 95 47 12 10 15 85 88 30 7 41 41 28 99 26 18 24 49 91 42 29 13 77 41 98 93 53 77 94 11 30 95 80 65 57 21 91 29 90 100 19 48 92 14 79 8 38 10 53 83 87 26 48 9 24 62 57 36 94 77 50 20 83 90 84 15 97 68 24 1 30 99 94 39 31 100 76 84 77 10 39 19 14 77 79 36 75 40 49 51 72 56 39 81 40 66 74 70 77
9 44 94 32 29 85 8 81 81 76 51 75 25 65 56 31 60 75 95 46 46 4 49 27 40 71 98 63 34 44 88 18 66 91 42 12 8 32 43 97 26 55 79 3 24 35 64 28 99 93 6 52 52 13 57 90 44 38 4 6 19 61 54 62 14 33 11 48 44 60 93 94 34 11 59 27 100 34 94 47 73 50 97 37 62 29 54 15 62 66 23 77 99 14 97 88 58 92 59 55
64 61 22 97 24 26 93 47 92 25 60 37 51 57 47 4 17 12 74 23 83 49 27 78 17 59 90 19 98 97 100 12 64 89 17 88 7 80 13 46 92 13 58 98 46 31 61 93 88 98 15 55 59 36 22 92 83 52 41 12 96 34 8 15 80 96 33 91 3 48 15 23 52 35 56 52 34 25 5 60 67 92 65 17 45 93 76 38 68 23 1 41 17 17 93 83 90 62 96 10
31 79 83 55 97 61 40 97 78 39 79 94 63 88 35 37 93 28 17 29 89 91 34 33 8 43 84 83 48 57 12 89 26 31 13 48 8 53 96 66 56 99 94 96 16 89 74 80 33 63 47 35 71 44 20 21 14 40 17 70 50 18 56 63 97 18 4 98 52 34 55 28 78 12 92 8 69 44 67 99 22 4 94 35 55 68 77 92 56 14 52 78 89 39 35 40 8 38 38 85
88 7 12 7 25 64 39 86 31 58 90 32 25 99 11 13 53 39 9 31 68 91 31 91 73 72 21 90 7 84 82 77 45 18 17 47 33 36 29 15 99 56 49 99 97 18 72 86 51 47 90 5 76 11 51 12 61 65 17 41 83 60 46 81 42 21 67 76 43 18 63 25 95 13 10 15 72 44 82 26 82 29 89 33 89 42 9 27 75 70 18 93 37 28 72 62 62 74 77 23
5 87 30 96 13 61 79 100 44 1 42 56 8 83 9 96 97 89 87 4 100 55 84 2 65 76 58 37 42 79 69 19 71 62 64 28 6 28 20 39 3 84 72 64 49 19 4 17 33 6 6 86 3 37 64 7 28 32 3 77 65 95 46 27 53 43 2 56 17 83 81 47 66 38 11 29 51 83 57 55 83 64 42 95 12 6 43 42 39 23 51 45 90 75 53 62 99 57 19 96
3 65 14 46 28 42 64 13 3 54 99 61 93 28 83 44 83 89 71 60 91 28 56 53 27 45 85 90 57 29 64 46 27 33 21 67 33 7 54 94 5 87 90 51 56 63 40 97 51 10 48 10 80 25 65 4 63 17 58 10 18 72 40 93 22 4 80 73 92 39 86 55 21 22 14 16 67 60 19 82 19 57 47 51 100 88 29 11 89 2 96 50 52 79 36 97 5 80 1 7
29 21 16 59 82 59 52 52 12 32 28 99 13 15 22 59 26 39 60 4 97 91 23 72 50 20 82 65 4 65 43 10 7 99 97 34 99 2 69 83 92 57 17 4 91 57 6 10 64 77 5 38 1 70 89 5 24 80 66 60 95 88 86 44 37 26 76 2 43 78 38 15 85 41 77 58 69 33 64 42 73 53 86 26 37 78 72 39 74 61 22 13 97 81 78 72 64 74 71 4
4 71 39 67 35 57 80 49 76 40 20 45 79 82 66 59 40 6 41 20 27 19 38 41 82 3 38 28 60 66 81 70 54 70 21 8 1 19 46 91 92 60 29 65 65 13 65 63 14 72 11 77 28 98 92 38 42 60 92 7 82 34 54 15 87 94 18 15 83 56 97 26 29 68 94 14 51 19 13 75 38 10 81 3 41 54 13 61 83 19 51 95 72 73 2 7 53 28 95 58
88 97 30 89 88 27 60 19 70 15 72 40 47 48 96 25 13 69 96 64 46 49 55 3 5 59 14 20 64 81 4 21 9 24 50 91 48 93 4 44 40 69 20 49 36 92 55 77 33 47 52 65 35 2 5 64 1 4 41 83 52 46 60 58 62 1 8 36 70 40 55 88 21 92 27 19 46 25 74 55 33 35 11 56 6 88 53 17 53 18 55 38 55 73 39 86 44 74 36 57
1 10 79 20 15 74 51 81 56 80 40 66 55 12 39 70 5 37 29 11 33 93 49 51 64 99 56 52 25 9 47 72 82 7 9 69 82 88 71 51 8 35 18 46 3 92 97 40 7 64 97 82 41 44 21 66 59 57 87 63 53 84 35 1 30 77 68 60 2 5 27 66 80 44 63 10 77 82 34 60 52 86 98 48 17 66 67 13 60 99 31 59 14 52 37 18 71 60 41 18
70 60 17 20 55 39 85 72 42 25 77 19 68 62 4 45 19 92 44 25 4 66 62 54 13 1 79 12 84 58 13 86 69 41 37 12 91 19 47 34 4 17 84 46 4 33 38 66 13 25 86 100 86 88 40 15 64 65 11 2 34 21 8 6 57 68 53 33 68 71 16 68 86 21 63 52 51 50 19 10 73 70 6 56 15 59 47 89 64 86 78 35 71 56 68 40 23 44 52 74
96 16 30 19 56 44 35 34 66 65 47 58 6 62 96 13 67 16 70 31 46 91 40 94 25 68 42 22 14 92 40 53 40 6 82 92 95 57 80 87 94 60 64 57 4 2 36 61 34 81 45 27 81 44 37 61 21 72 93 82 58 52 58 81 95 12 2 33 43 93 3 82 68 10 1 78 26 94 67 61 74 46 51 23 37 6 52 9 83 38 86 16 8 19 35 35 76 22 64 38
11 52 32 78 86 82 10 32 26 10 61 68 57 56 12 12 17 70 58 35 26 23 12 57 7 7 96 41 54 94 81 47 77 37 70 33 85 77 80 27 86 33 78 31 88 74 92 99 16 45 39 92 85 40 50 60 13 14 14 1 32 15 40 4 100 62 47 99 100 93 54 75 17 84 19 27 56 73 75 8 81 91 53 33 62 82 22 99 54 89 44 8 1 45 96 35 2 76 41 49
73 18 37 54 96 57 67 88 26 43 43 97 100 61 97 8 84 81 100 1 31 91 46 12 51 79 86 23 4 86 76 73 20 51 9 34 43 62 100 60 11 66 20 88 18 90 12 1 9 75 84 41 90 35 36 44 74 37 66 60 60 97 59 18 18 86 5 68 23 36 64 92 45 6 30 7 14 35 48 32 13 10 49 89 99 87 6 8 94 39 32 91 58 28 26 84 49 63 15 9
53 81 85 80 45 5 18 98 70 99 100 24 44 48 95 89 34 92 48 40 72 9 100 42 51 38 8 79 77 66 45 92 1 75 37 83 72 77 97 24 34 54 12 37 99 28 26 26 47 94 7 59 98 88 94 6 44 9 16 69 99 62 19 1 93 41 60 44 24 1 69 5 62 83 23 43 48 64 50 89 1 34 90 77 14 88 33 66 24 55 35 95 73 44 11 15 18 15 97 60
12 27 19 61 8 32 79 42 96 18 18 86 12 28 96 83 9 63 41 7 93 81 69 3 90 12 30 7 61 83 28 61 65 47 21 16 4 77 11 61 21 89 27 3 80 35 71 77 3 89 97 50 50 48 61 24 1 22 20 26 86 97 35 63 1 36 66 99 61 4 93 90 41 78 44 18 42 40 13 16 47 62 83 26 82 69 64 52 1 8 30 73 45 52 86 3 91 29 15 41
26 75 86 50 41 65 44 58 16 94 96 70 79 63 39 39 68 93 97 8 2 95 3 43 76 24 31 44 47 14 35 65 25 33 49 97 3 58 48 43 31 57 15 57 20 39 99 9 63 73 16 47 48 14 33 76 50 26 72 10 41 13 24 88 28 20 31 82 3 46 89 36 9 58 70 35 80 61 80 29 46 57 5 34 7 56 49 73 35 89 84 18 58 73 57 75 74 26 50 72
33 43 73 29 25 9 56 17 28 53 26 21 81 57 24 4 86 48 93 95 73 31 71 18 32 77 43 2 25 21 38 41 91 3 20 33 33 8 54 29 42 93 62 26 83 10 33 75 91 3 28 63 70 66 21 93 89 27 12 72 50 41 79 85 64 87 30 62 76 52 86 35 70 58 39 96 73 9 58 2 36 47 29 19 55 100 6 3 22 50 82 91 88 62 27 69 16 61 39 13
42 77 92 68 89 37 41 85 35 51 80 38 19 59 51 53 80 91 89 44 47 55 88 70 23 3 41 8 15 76 71 4 86 36 60 41 72 92 15 89 33 78 96 33 54 30 95 90 75 8 43 23 32 30 56 23 92 36 18 43 17 92 93 68 3 24 57 15 31 39 23 84 81 24 87 50 81 68 58 60 78 57 49 8 55 56 35 13 30 26 97 24 100 95 60 70 48 98 84 90
58 94 31 26 58 10 78 47 46 62 10 81 3 83 30 91 90 89 51 47 90 42 36 47 89 97 6 18 95 14 41 32 2 42 11 84 6 19 71 52 54 87 87 41 77 20 80 22 74 4 36 52 15 55 44 53 77 92 30 75 14 33 17 1 24 87 3 40 98 74 35 71 24 50 3 68 27 7 90 7 35 61 33 90 83 36 79 43 50 33 19 92 45 93 89 61 80 18 78 91
87 85 84 87 83 89 92 58 70 52 64 89 69 86 7 99 52 93 41 85 46 60 98 75 20 91 88 14 30 31 56 83 42 72 85 11 47 68 35 53 66 66 48 98 90 38 95 24 26 71 39 5 62 82 2 43 48 8 22 57 37 12 84 100 95 72 92 76 67 22 50 84 87 31 55 96 70 59 95 23 80 22 38 30 3 59 99 70 58 71 12 61 36 27 53 82 92 82 6 26
12 65 39 44 93 67 54 27 74 38 73 32 33 66 50 14 95 42 21 36 80 37 80 76 81 83 26 85 74 36 76 22 48 68 70 32 26 7 62 86 81 58 73 74 3 24 5 80 22 94 11 59 61 80 41 40 45 86 21 2 20 53 38 52 8 60 76 62 55 6 51 47 69 67 47 34 28 89 96 32 3 44 56 7 21 21 14 66 49 19 10 41 8 83 92 23 33 4 27 7
40 87 77 80 36 65 2 21 97 39 42 4 43 27 28 83 94 61 79 83 54 98 32 29 48 47 85 60 80 88 72 93 61 9 9 27 42 23 24 83 19 14 6 62 16 43 75 30 85 50 95 87 100 46 100 31 48 10 20 96 37 1 48 29 5 52 29 29 85 49 32 54 51 42 13 68 41 86 55 98 47 12 15 92 87 35 6 27 22 5 55 88 43 71 99 8 98 59 28 55
41 44 95 30 82 33 10 56 24 78 39 64 54 85 66 63 8 62 94 2 10 8 52 91 54 99 64 51 6 97 56 47 85 12 66 68 18 81 62 55 54 73 40 37 84 19 19 98 41 69 98 68 74 56 73 100 9 43 1 70 57 12 94 48 56 15 42 53 64 27 99 20 64 31 19 1 62 38 23 2 73 9 55 100 20 9 91 27 63 73 3 95 72 29 7 11 73 65 50 5
75 86 90 41 2 41 54 38 93 78 4 22 32 82 10 33 23 73 79 4 56 78 66 53 79 29 50 69 54 76 21 24 15 38 99 29 55 75 42 86 7 95 45 93 40 16 97 85 8 95 4 57 1 9 21 54 29 78 30 67 31 56 72 33 5 71 19 12 46 63 22 73 48 55 35 95 89 88 37 95 86 46 77 53 62 32 58 79 31 96 67 10 85 24 45 55 61 46 28 21
5 55 43 23 47 92 31 90 95 63 36 24 3 97 74 26 16 38 45 91 95 83 5 84 91 21 61 33 51 60 32 87 79 17 1 48 87 4 66 38 38 70 31 9 45 27 95 75 78 60 73 51 90 74 36 69 10 3 2 68 83 48 9 52 96 33 68 37 40 24 70 21 4 84 37 47 6 94 87 58 13 34 35 77 32 84 13 29 9 64 52 1 50 70 49 97 7 8 39 18
48 74 89 35 55 78 84 56 92 28 99 91 3 27 81 25 41 8 55 51 94 51 67 100 13 34 62 94 53 80 71 92 4 40 6 97 2 76 14 54 22 53 89 60 20 40 76 8 44 96 78 5 70 14 41 9 49 3 85 9 18 78 70 90 80 8 54 79 19 66 48 18 69 84 5 67 13 94 36 15 96 16 45 5 14 21 69 65 29 28 21 8 78 12 23 7 36 39 42 46
74 22 84 21 32 44 56 6 51 5 17 58 41 2 88 24 35 70 9 75 56 2 44 73 9 14 24 5 94 49 10 6 21 26 13 13 50 100 71 55 97 7 71 19 14 32 68 27 51 96 6 76 67 25 46 75 85 33 84 51 78 95 29 15 48 3 6 36 10 99 86 62 91 13 33 12 10 42 32 80 85 79 72 54 92 11 59 70 30 1 31 19 100 13 5 37 66 57 5 1
54 59 40 13 63 54 7 84 75 80 6 41 80 81 18 73 36 10 53 48 19 80 2 93 96 86 81 7 67 55 30 27 38 87 77 69 18 76 81 46 6 45 100 44 70 40 26 35 82 93 61 71 31 12 26 51 38 65 84 48 92 41 86 44 22 57 1 25 41 47 93 72 45 50 97 33 96 64 61 45 71 84 47 32 59 84 34 21 18 57 62 72 41 21 19 62 61 94 67 29
66 15 78 70 39 55 48 12 14 36 68 78 8 98 60 40 97 39 31 28 95 98 52 34 29 85 4 57 72 84 55 40 48 15 35 27 82 68 60 45 78 79 69 36 20 47 75 50 90 85 50 25 27 34 98 32 85 41 47 34 91 63 15 16 88 76 75 81 69 34 49 5 7 27 53 76 35 81 27 64 60 32 59 61 24 12 33 30 31 55 58 58 29 59 7 32 35 31 44 93
27 14 99 36 6 72 99 51 23 79 98 34 20 59 43 33 59 74 82 68 79 94 62 41 74 82 57 78 75 12 89 96 20 28 97 93 88 100 98 93 38 8 72 45 50 39 40 39 37 65 60 34 20 27 9 57 87 42 79 28 56 8 3 27 24 5 75 32 32 85 99 48 46 1 85 4 21 56 85 99 52 78 98 50 6 77 3 30 12 46 85 69 16 63 54 6 38 95 97 86
97 67 73 65 45 45 6 84 82 96 69 48 99 62 13 95 84 81 80 95 73 93 68 60 17 7 87 32 42 81 4 91 73 25 3 20 26 65 44 88 65 85 59 42 23 95 60 74 7 90 29 48 9 43 54 28 68 26 13 87 94 63 54 50 7 70 69 37 35 23 7 98 57 67 50 67 4 22 24 92 77 9 24 23 85 1 53 67 52 1 78 62 77 58 89 47 18 69 73 96
